country,year,life-expectancy
Sierra Leone,1963,30.97756098
El Salvador,1963,51.82309756
Somalia,1963,38.16217073
Sub-Saharan Africa (excluding high income),1963,41.45055686
South Sudan,1963,32.95458537
Sub-Saharan Africa,1963,41.45055686
Small states,1963,55.98529514
Sao Tome and Principe,1963,52.146
Suriname,1963,60.77046342
Slovak Republic,1963,70.60570732
Slovenia,1963,68.62195122
Sweden,1963,73.55536585
Swaziland,1963,45.10004878
Syrian Arab Republic,1963,54.43897561
Chad,1963,38.78585366
East Asia & Pacific (IDA & IBRD countries),1963,47.57833251
Europe & Central Asia (IDA & IBRD countries),1963,65.05197073
Togo,1963,42.18917073
Thailand,1963,56.23239024
Tajikistan,1963,57.3887561
Turkmenistan,1963,55.70570732
Latin America & the Caribbean (IDA & IBRD countries),1963,57.0294501
Timor-Leste,1963,35.24153659
Middle East & North Africa (IDA & IBRD countries),1963,48.41024496
Tonga,1963,62.4587561
South Asia (IDA & IBRD),1963,43.88669683
Sub-Saharan Africa (IDA & IBRD countries),1963,41.45055686
Trinidad and Tobago,1963,64.16139024
Tunisia,1963,44.10078049
Turkey,1963,47.57402439
Tanzania,1963,44.42370732
Uganda,1963,45.73812195
Ukraine,1963,69.45770732
Upper middle income,1963,51.58188854
Uruguay,1963,68.44092683
United States,1963,69.91707317
Uzbekistan,1963,60.13002439
St. Vincent and the Grenadines,1963,60.78239024
Venezuela,1963,60.98582927
Virgin Islands (U.S.),1963,64.8287561
Vietnam,1963,61.04302439
Vanuatu,1963,48.28729268
World,1963,53.93546203
Samoa,1963,51.4695122
Yemen,1963,35.18678049
South Africa,1963,50.1957561
Zambia,1963,46.20873171
Zimbabwe,1963,52.62931707
Aruba,1964,67.04429268
Afghanistan,1964,34.09287805
Angola,1964,34.59034146
Albania,1964,65.43819512
Arab World,1964,49.17553755
United Arab Emirates,1964,56.39258537
Argentina,1964,65.58241463
Armenia,1964,67.56541463
Antigua and Barbuda,1964,63.37858537
Australia,1964,70.88097561
Austria,1964,69.92195122
Azerbaijan,1964,62.45741463
Burundi,1964,42.49221951
Belgium,1964,70.75512195
Benin,1964,39.13685366
Burkina Faso,1964,36.35895122
Bangladesh,1964,48.25543902
Bulgaria,1964,71.12121951
Bahrain,1964,57.42587805
Bahamas,1964,64.05909756
Bosnia and Herzegovina,1964,62.73368293
Belarus,1964,69.28992683
Belize,1964,62.22482927
Bolivia,1964,43.43021951
Brazil,1964,56.26295122
Barbados,1964,62.67287805
Brunei Darussalam,1964,64.54831707
Bhutan,1964,33.8157561
Botswana,1964,51.9287561
Central African Republic,1964,38.22536585
Canada,1964,71.77634146
Central Europe and the Baltics,1964,69.05244017
Switzerland,1964,72.07780488
Channel Islands,1964,71.04758537
Chile,1964,59.57802439
China,1964,47.18956098
Cote d'Ivoire,1964,39.50509756
Cameroon,1964,43.27865854
Democratic Republic of the Congo,1964,41.918
Republic of the Congo,1964,50.95229268
Colombia,1964,58.64126829
Comoros,1964,43.03270732
Cabo Verde,1964,50.139
Costa Rica,1964,63.27948781
Caribbean small states,1964,64.05038419
Cuba,1964,66.40180488
Cyprus,1964,70.86912195
Czech Republic,1964,70.4595122
Germany,1964,70.01370732
Djibouti,1964,45.70863415
Denmark,1964,72.48512195
Dominican Republic,1964,54.70031707
Algeria,1964,47.94190244
East Asia & Pacific (excluding high income),1964,48.97629702
Early-demographic dividend,1964,47.57812426
East Asia & Pacific,1964,51.58639464
Europe & Central Asia (excluding high income),1964,64.9946025
Europe & Central Asia,1964,68.16063597
Ecuador,1964,55.38729268
Egypt,1964,50.07539024
Euro area,1964,70.23234035
Eritrea,1964,38.41453659
Spain,1964,70.3997561
Estonia,1964,69.30992683
Ethiopia,1964,40.79807317
European Union,1964,70.22603602
Fragile and conflict affected situations,1964,42.80886333
Finland,1964,69.22097561
Fiji,1964,57.63885366
France,1964,70.66341463
Micronesia,1964,59.17958537
Gabon,1964,41.58541463
United Kingdom,1964,71.62439024
Georgia,1964,65.04180488
Guinea,1964,35.58092683
Gambia,1964,33.53763415
Guinea-Bissau,1964,39.18126829
Equatorial Guinea,1964,37.93173171
Greece,1964,69.42943902
Grenada,1964,61.47126829
Guatemala,1964,47.88663415
Guam,1964,63.1862439
Guyana,1964,61.01229268
High income,1964,69.48809116
Hong Kong,1964,69.11836585
Honduras,1964,48.92797561
Heavily indebted poor countries (HIPC),1964,41.23755205
Croatia,1964,66.15443902
Haiti,1964,44.39858537
Hungary,1964,69.38097561
IBRD only,1964,51.25464118
IDA & IBRD total,1964,50.03684787
IDA total,1964,44.08520146
IDA blend,1964,46.15903619
Indonesia,1964,51.07929268
IDA only,1964,43.09784238
India,1964,43.69841463
Ireland,1964,70.39458537
Iran,1964,47.16980488
Iraq,1964,52.73682927
Iceland,1964,73.54170732
Italy,1964,70.31170732
Jamaica,1964,66.30529268
Jordan,1964,55.79265854
Japan,1964,70.13243902
Kazakhstan,1964,60.03604878
Kenya,1964,48.86109756
Kyrgyz Republic,1964,57.8822439
Cambodia,1964,41.88560976
Kiribati,1964,51.30768293
Korea,1964,56.02163415
Kuwait,1964,63.13719512
Latin America & Caribbean (excluding high income),1964,57.53048677
Lao PDR,1964,44.40943902
Lebanon,1964,64.44143902
Liberia,1964,36.13
Libya,1964,48.95770732
St. Lucia,1964,59.93939024
Latin America & Caribbean,1964,57.88437096
Least developed countries: UN classification,1964,42.15874268
Low income,1964,40.70054967
Sri Lanka,1964,61.3635122
Lower middle income,1964,47.90970076
Low & middle income,1964,49.78109072
Lesotho,1964,47.9712439
Late-demographic dividend,1964,53.13379119
Lithuania,1964,71.50902439
Luxembourg,1964,69.41104878
Latvia,1964,71.02804878
Macao,1964,66.52819512
Morocco,1964,50.142
Moldova,1964,63.28126829
Madagascar,1964,41.89053659
Maldives,1964,39.80690244
Middle East & North Africa,1964,49.07102419
Mexico,1964,59.05558537
Middle income,1964,50.48273676
Macedonia,1964,63.04946342
Mali,1964,29.11104878
Malta,1964,68.79997561
Myanmar,1964,45.95509756
Middle East & North Africa (excluding high income),1964,48.99701856
Montenegro,1964,66.30826829
Mongolia,1964,51.74609756
Mozambique,1964,36.7487561
Mauritania,1964,46.06234146
Mauritius,1964,61.93495122
Malawi,1964,38.62578049
Malaysia,1964,61.68495122
North America,1964,70.31320505
Namibia,1964,49.25714634
New Caledonia,1964,60.33658537
Niger,1964,35.78780488
Nigeria,1964,38.89912195
Nicaragua,1964,49.60807317
Netherlands,1964,73.70414634
Norway,1964,73.59585366
Nepal,1964,36.94646342
New Zealand,1964,71.32926829
OECD members,1964,68.37933018
Oman,1964,45.87658537
Other small states,1964,53.02545407
Pakistan,1964,48.785
Panama,1964,62.84021951
Peru,1964,49.72804878
Philippines,1964,59.03307317
Papua New Guinea,1964,41.21648781
Poland,1964,68.62926829
Pre-demographic dividend,1964,40.59518957
Puerto Rico,1964,69.59226829
People's Democratic Republic of Korea,1964,53.05487805
Portugal,1964,64.56385366
Paraguay,1964,64.57021951
Pacific island small states,1964,55.52572445
Post-demographic dividend,1964,69.77277638
French Polynesia,1964,57.92987805
Qatar,1964,64.25292683
Romania,1964,67.65043902
Russian Federation,1964,67.5665122
Rwanda,1964,43.37053659
South Asia,1964,44.5373859
Saudi Arabia,1964,47.81126829
Sudan,1964,49.84387805
Senegal,1964,38.43597561
Singapore,1964,66.91021951
Solomon Islands,1964,51.38170732
Sierra Leone,1964,31.23039024
El Salvador,1964,52.36353659
Somalia,1964,38.56512195
Sub-Saharan Africa (excluding high income),1964,41.86104414
South Sudan,1964,33.38056098
Sub-Saharan Africa,1964,41.86104414
Small states,1964,56.37629776
Sao Tome and Principe,1964,52.6747561
Suriname,1964,61.13602439
Slovak Republic,1964,70.63636585
Slovenia,1964,68.66341463
Sweden,1964,73.73317073
Swaziland,1964,45.38965854
Syrian Arab Republic,1964,55.03009756
Chad,1964,39.04987805
East Asia & Pacific (IDA & IBRD countries),1964,48.92300104
Europe & Central Asia (IDA & IBRD countries),1964,65.34852967
Togo,1964,42.81921951
Thailand,1964,56.6942439
Tajikistan,1964,57.80182927
Turkmenistan,1964,56.12273171
Latin America & the Caribbean (IDA & IBRD countries),1964,57.46296497
Timor-Leste,1964,35.74348781
Middle East & North Africa (IDA & IBRD countries),1964,48.99701856
Tonga,1964,62.81514634
South Asia (IDA & IBRD),1964,44.5373859
Sub-Saharan Africa (IDA & IBRD countries),1964,41.86104414
Trinidad and Tobago,1964,64.45578049
Tunisia,1964,44.92385366
Turkey,1964,48.30631707
Tanzania,1964,44.69770732
Uganda,1964,46.32126829
Ukraine,1964,69.70821951
Upper middle income,1964,52.6506244
Uruguay,1964,68.54314634
United States,1964,70.16585366
Uzbekistan,1964,60.54653659
St. Vincent and the Grenadines,1964,61.62114634
Venezuela,1964,61.52907317
Virgin Islands (U.S.),1964,65.21012195
Vietnam,1964,61.60714634
Vanuatu,1964,48.88682927
World,1964,54.61296283
Samoa,1964,51.9695122
Yemen,1964,35.81287805
South Africa,1964,50.5817561
Zambia,1964,46.55768293
Zimbabwe,1964,52.97165854
Aruba,1965,67.3697561
Afghanistan,1965,34.52539024
Angola,1965,34.99221951
Albania,1965,65.82739024
Arab World,1965,49.75870228
United Arab Emirates,1965,57.40570732
Argentina,1965,65.66868293
Armenia,1965,67.99153659
Antigua and Barbuda,1965,63.75607317
Australia,1965,70.8502439
Austria,1965,69.72219512
Azerbaijan,1965,62.86182927
Burundi,1965,42.79014634
Belgium,1965,70.62536585
Benin,1965,39.63273171
Burkina Faso,1965,36.8377561
Bangladesh,1965,48.68953659
Bulgaria,1965,71.29390244
Bahrain,1965,58.64007317
Bahamas,1965,64.37468293
Bosnia and Herzegovina,1965,63.292
Belarus,1965,69.53741463
Belize,1965,62.80612195
Bolivia,1965,43.77978049
Brazil,1965,56.76736585
Barbados,1965,63.16102439
Brunei Darussalam,1965,64.99229268
Bhutan,1965,34.20073171
Botswana,1965,52.27253659
Central African Republic,1965,38.72585366
Canada,1965,71.87219512
Central Europe and the Baltics,1965,69.27681461
Switzerland,1965,72.20170732
Channel Islands,1965,71.17192683
Chile,1965,60.11009756
China,1965,49.13931707
Cote d'Ivoire,1965,40.12441463
Cameroon,1965,43.71517073
Democratic Republic of the Congo,1965,42.18048781
Republic of the Congo,1965,51.44136585
Colombia,1965,59.06217073
Comoros,1965,43.43426829
Cabo Verde,1965,50.67997561
Costa Rica,1965,63.86892683
Caribbean small states,1965,64.38004776
Cuba,1965,67.03156098
Cyprus,1965,71.16507317
Czech Republic,1965,70.16317073
Germany,1965,70.15182927
Djibouti,1965,46.14714634
Denmark,1965,72.37073171
Dominican Republic,1965,55.37882927
Algeria,1965,48.37609756
East Asia & Pacific (excluding high income),1965,50.55456072
Early-demographic dividend,1965,48.17476256
East Asia & Pacific,1965,52.95180038
Europe & Central Asia (excluding high income),1965,65.2233994
Europe & Central Asia,1965,68.31241977
Ecuador,1965,55.82082927
Egypt,1965,50.52039024
Euro area,1965,70.31869105
Eritrea,1965,38.72697561
Spain,1965,70.80926829
Estonia,1965,69.51712195
Ethiopia,1965,41.25597561
European Union,1965,70.33689556
Fragile and conflict affected situations,1965,43.42104729
Finland,1965,68.97780488
Fiji,1965,58.03602439
France,1965,70.81219512
Micronesia,1965,59.57858537
Gabon,1965,42.34439024
United Kingdom,1965,71.62439024
Georgia,1965,65.43678049
Guinea,1965,35.73160976
Gambia,1965,34.09319512
Guinea-Bissau,1965,39.56587805
Equatorial Guinea,1965,38.23163415
Greece,1965,69.638
Grenada,1965,61.85334146
Guatemala,1965,48.50860976
Guam,1965,63.65741463
Guyana,1965,61.18717073
High income,1965,69.60205691
Hong Kong,1965,69.55539024
Honduras,1965,49.54736585
Heavily indebted poor countries (HIPC),1965,41.63890253
Croatia,1965,66.51204878
Haiti,1965,44.94204878
Hungary,1965,69.07121951
IBRD only,1965,52.22900293
IDA & IBRD total,1965,50.92900131
IDA total,1965,44.59564605
IDA blend,1965,46.73328789
Indonesia,1965,51.66278049
IDA only,1965,43.57830563
India,1965,44.3535122
Ireland,1965,70.52529268
Iran,1965,47.72814634
Iraq,1965,53.84312195
Iceland,1965,73.86878049
Italy,1965,70.17170732
Jamaica,1965,66.69978049
Jordan,1965,56.55217073
Japan,1965,70.20195122
Kazakhstan,1965,60.44902439
Kenya,1965,49.4287561
Kyrgyz Republic,1965,58.31526829
Cambodia,1965,42.0757561
Kiribati,1965,51.8085122
Korea,1965,56.8212439
Kuwait,1965,63.7257561
Latin America & Caribbean (excluding high income),1965,57.96117465
Lao PDR,1965,44.70960976
Lebanon,1965,64.715
Liberia,1965,36.59336585
Libya,1965,50.34953659
St. Lucia,1965,60.425
Latin America & Caribbean,1965,58.30799275
Least developed countries: UN classification,1965,42.63315336
Low income,1965,41.13597637
Sri Lanka,1965,61.84090244
Lower middle income,1965,48.4774318
Low & middle income,1965,50.68078479
Lesotho,1965,48.1502439
Late-demographic dividend,1965,54.43018128
Lithuania,1965,71.32512195
Luxembourg,1965,69.56102439
Latvia,1965,70.72658537
Macao,1965,66.96746342
Morocco,1965,50.56487805
Moldova,1965,63.63417073
Madagascar,1965,42.36568293
Maldives,1965,40.49602439
Middle East & North Africa,1965,49.66342103
Mexico,1965,59.43370732
Middle income,1965,51.4154937
Macedonia,1965,63.63173171
Mali,1965,29.50192683
Malta,1965,69.08646342
Myanmar,1965,46.96639024
Middle East & North Africa (excluding high income),1965,49.58282537
Montenegro,1965,66.88439024
Mongolia,1965,52.43739024
Mozambique,1965,37.14921951
Mauritania,1965,46.63073171
Mauritius,1965,62.35829268
Malawi,1965,38.84139024
Malaysia,1965,62.19048781
North America,1965,70.36672191
Namibia,1965,49.8152439
New Caledonia,1965,60.78536585
Niger,1965,35.84348781
Nigeria,1965,39.28087805
Nicaragua,1965,50.27063415
Netherlands,1965,73.56878049
Norway,1965,73.72317073
Nepal,1965,37.50568293
New Zealand,1965,71.22682927
OECD members,1965,68.50562685
Oman,1965,46.64168293
Other small states,1965,53.39519943
Pakistan,1965,49.55980488
Panama,1965,63.29012195
Peru,1965,50.21443902
Philippines,1965,59.33326829
Papua New Guinea,1965,42.03719512
Poland,1965,69.42926829
Pre-demographic dividend,1965,41.02804488
Puerto Rico,1965,69.86973171
People's Democratic Republic of Korea,1965,53.96695122
Portugal,1965,64.98946342
Paraguay,1965,64.70780488
Pacific island small states,1965,55.97287602
Post-demographic dividend,1965,69.868584
French Polynesia,1965,58.33119512
Qatar,1965,65.00758537
Romania,1965,67.69785366
Russian Federation,1965,67.71885366
Rwanda,1965,43.60141463
South Asia,1965,45.18059779
Saudi Arabia,1965,48.43839024
Sudan,1965,50.24836585
Senegal,1965,38.39568293
Singapore,1965,67.08580488
Solomon Islands,1965,51.88170732
Sierra Leone,1965,31.54263415
El Salvador,1965,52.865
Somalia,1965,38.96909756
Sub-Saharan Africa (excluding high income),1965,42.26335381
South Sudan,1965,33.80704878
Sub-Saharan Africa,1965,42.26335381
Small states,1965,56.73313459
Sao Tome and Principe,1965,53.18970732
Suriname,1965,61.5065122
Slovak Republic,1965,70.60336585
Slovenia,1965,68.36585366
Sweden,1965,73.86170732
Swaziland,1965,45.7012439
Syrian Arab Republic,1965,55.64717073
Chad,1965,39.33326829
East Asia & Pacific (IDA & IBRD countries),1965,50.51010806
Europe & Central Asia (IDA & IBRD countries),1965,65.63119379
Togo,1965,43.44470732
Thailand,1965,57.13578049
Tajikistan,1965,58.20941463
Turkmenistan,1965,56.5352439
Latin America & the Caribbean (IDA & IBRD countries),1965,57.88467518
Timor-Leste,1965,36.28290244
Middle East & North Africa (IDA & IBRD countries),1965,49.58282537
Tonga,1965,63.16797561
South Asia (IDA & IBRD),1965,45.18059779
Sub-Saharan Africa (IDA & IBRD countries),1965,42.26335381
Trinidad and Tobago,1965,64.6517561
Tunisia,1965,45.81441463
Turkey,1965,49.02343902
Tanzania,1965,44.98873171
Uganda,1965,46.87948781
Ukraine,1965,69.90563415
Upper middle income,1965,53.89081267
Uruguay,1965,68.60680488
United States,1965,70.21463415
Uzbekistan,1965,60.95704878
St. Vincent and the Grenadines,1965,62.34746342
Venezuela,1965,62.06207317
Virgin Islands (U.S.),1965,65.61160976
Vietnam,1965,61.99678049
Vanuatu,1965,49.48478049
World,1965,55.28044042
Samoa,1965,52.4695122
Yemen,1965,36.59339024
South Africa,1965,50.97182927
Zambia,1965,46.9115122
Zimbabwe,1965,53.30446342
Aruba,1966,67.699
Afghanistan,1966,34.95741463
Angola,1966,35.39509756
Albania,1966,66.08931707
Arab World,1966,50.33095619
United Arab Emirates,1966,58.39185366
Argentina,1966,65.7822439
Armenia,1966,68.41473171
Antigua and Barbuda,1966,64.12556098
Australia,1966,70.8195122
Austria,1966,70.04585366
Azerbaijan,1966,63.26726829
Burundi,1966,43.05507317
Belgium,1966,70.70634146
Benin,1966,40.1482439
Burkina Faso,1966,37.30904878
Bangladesh,1966,48.89541463
Bulgaria,1966,71.22341463
Bahrain,1966,59.78312195
Bahamas,1966,64.68378049
Bosnia and Herzegovina,1966,63.84485366
Belarus,1966,69.73460976
Belize,1966,63.38534146
Bolivia,1966,44.13780488
Brazil,1966,57.26568293
Barbados,1966,63.63863415
Brunei Darussalam,1966,65.41212195
Bhutan,1966,34.62665854
Botswana,1966,52.63570732
Central African Republic,1966,39.2727561
Canada,1966,72.00439024
Central Europe and the Baltics,1966,69.52695537
Switzerland,1966,72.33560976
Channel Islands,1966,71.29934146
Chile,1966,60.64321951
China,1966,51.28219512
Cote d'Ivoire,1966,40.76192683
Cameroon,1966,44.1585122
Democratic Republic of the Congo,1966,42.47248781
Republic of the Congo,1966,51.88865854
Colombia,1966,59.46334146
Comoros,1966,43.84560976
Cabo Verde,1966,51.28041463
Costa Rica,1966,64.42058537
Caribbean small states,1966,64.67333599
Cuba,1966,67.6492439
Cyprus,1966,71.45253659
Czech Republic,1966,70.38487805
Germany,1966,70.27092683
Djibouti,1966,46.6335122
Denmark,1966,72.44414634
Dominican Republic,1966,56.04426829
Algeria,1966,48.79080488
East Asia & Pacific (excluding high income),1966,52.25962139
